micros,ax,ay,az
905000,-32768,-432,280
906000,-14632,-608,600
907000,2444,-424,1464
908000,2560,-80,1836
909000,-14164,224,1444
910000,-32388,24,684
911000,-32768,-340,356
912000,-20636,-612,660
913000,-1336,-556,1372
914000,4684,-172,1776
915000,-8384,144,1624
916000,-28260,56,848
917000,-32768,-248,288
918000,-26308,-448,404
919000,-6144,-452,1136
920000,5160,-248,1908
921000,-3108,4,1952
922000,-22860,108,1116
923000,-32768,-152,444
924000,-30912,-460,440
925000,-11832,-584,912
926000,3700,-364,1640
927000,1064,-48,1896
928000,-16924,92,1400
929000,-32768,-84,624
930000,-32768,-452,220
931000,-17892,-592,676
932000,628,-588,1512
933000,3956,-120,1828
934000,-11008,156,1424
935000,-30372,-12,760
936000,-32768,-356,476
937000,-23740,-516,652
938000,-3776,-500,1132
939000,5128,-148,1736
940000,-5332,116,1708
941000,-25240,44,1012
942000,-32768,-248,432
943000,-28820,-540,432
944000,-9088,-596,1008
945000,4600,-324,1720
946000,-656,40,1760
947000,-19628,120,1212
948000,-32768,-160,452
949000,-32768,-468,216
950000,-15088,-616,776
951000,2296,-516,1588
952000,2884,-116,1768
953000,-13764,156,1312
954000,-32248,56,556
955000,-32768,-380,284
956000,-21016,-556,612
957000,-1432,-492,1360
958000,4852,-168,1812
959000,-7984,60,1668
960000,-27880,76,916
961000,-32768,-288,372
962000,-26720,-524,508
963000,-6560,-540,1168
964000,5132,-244,1720
965000,-2744,60,1768
966000,-22284,120,1032
967000,-32768,-148,336
968000,-31328,-480,368
969000,-12372,-580,856
970000,3560,-344,1532
971000,1428,-96,1888
972000,-16460,144,1348
973000,-32768,-144,596
974000,-32768,-516,112
975000,-18200,-616,624
976000,456,-440,1420
977000,4188,-164,1812
978000,-10480,108,1608
979000,-29944,24,876
980000,-32768,-280,240
981000,-24112,-508,496
982000,-4156,-532,1228
983000,5148,-320,1828
984000,-4988,-24,1736
985000,-24972,80,960
986000,-32768,-248,328
987000,-29336,-508,260
988000,-9660,-620,964
989000,4620,-308,1704
990000,-248,4,1808
991000,-19168,164,1188
992000,-32768,-108,432
993000,-32768,-528,284
994000,-15636,-688,764
995000,1996,-472,1512
996000,3056,-88,1856
997000,-13148,80,1532
998000,-31948,24,756
999000,-32768,-356,244
1000000,-21524,-592,520
1001000,-1932,-520,1392
1002000,4976,-208,1868
1003000,-7472,104,1680
1004000,-27476,36,964
1005000,-32768,-280,424
1006000,-27116,-556,440
1007000,-7056,-540,1028
1008000,5012,-316,1780
1009000,-2348,12,1616
1010000,-21952,172,1064
1011000,-32768,-160,388
1012000,-31608,-548,288
1013000,-12824,-596,816
1014000,3344,-352,1564
1015000,1752,-16,1824
1016000,-15956,116,1384
1017000,-32768,-64,672
1018000,-32768,-480,300
1019000,-18820,-712,688
1020000,4,-512,1444
1021000,4248,-204,1864
1022000,-10000,108,1624
1023000,-29628,40,916
1024000,-32768,-352,460
1025000,-24592,-576,560
1026000,-4528,-592,1292
1027000,5144,-268,1756
1028000,-4612,72,1684
1029000,-24440,176,1180
1030000,-32768,-220,296
1031000,-29728,-484,324
1032000,-10076,-532,980
1033000,4284,-372,1752
1034000,-112,8,1884
1035000,-18696,152,1236
1036000,-32768,-64,520
1037000,-32768,-480,272
1038000,-16084,-624,736
1039000,1612,-448,1524
1040000,3236,-56,1744
1041000,-12696,104,1476
1042000,-31572,-4,752
1043000,-32768,-380,144
1044000,-21948,-560,416
1045000,-2304,-544,1364
1046000,4984,-196,1908
1047000,-7064,88,1704
1048000,-27036,132,1000
1049000,-32768,-208,364
1050000,-27568,-616,428
1051000,-7416,-636,1044
1052000,4972,-356,1668
1053000,-2012,80,1768
1054000,-21432,260,1120
1055000,-32768,-92,380
