micros,ax,ay,az
1097000,22712,-172,2220
1098000,22748,-100,2088
1099000,22872,-112,2184
1100000,22812,-152,2336
1101000,22884,-104,2424
1102000,22956,-40,2240
1103000,22992,0,2400
1104000,23064,-52,2448
1105000,23144,-76,2344
1106000,23200,-20,2392
1107000,23280,8,2424
1108000,23272,-16,2296
1109000,23328,0,2276
1110000,23404,32,2396
1111000,23444,40,2336
1112000,23372,-4,2324
1113000,23384,88,2332
1114000,23428,12,2264
1115000,23408,72,2372
1116000,23484,100,2276
1117000,23504,156,2368
1118000,23420,52,2464
1119000,23500,40,2440
1120000,23552,80,2360
1121000,23580,84,2304
1122000,23672,108,2280
1123000,23620,176,2372
1124000,23540,128,2272
1125000,23608,80,2360
1126000,23628,92,2488
1127000,23644,128,2444
1128000,23532,176,2448
1129000,23568,204,2460
1130000,23648,156,2280
1131000,23536,188,2320
1132000,23572,212,2312
1133000,23560,156,2452
1134000,23472,100,2352
1135000,23500,180,2412
1136000,23524,260,2248
1137000,23456,268,2120
1138000,23312,280,2112
1139000,23332,276,2316
1140000,23324,216,2268
1141000,23316,248,2272
1142000,23316,248,2272
1143000,23304,188,2296
1144000,23320,240,2324
1145000,23236,164,2304
1146000,23200,196,2208
1147000,23120,188,2276
1148000,23132,180,2288
1149000,23084,224,2296
1150000,22964,248,2256
1151000,22876,200,2164
1152000,22900,252,2252
1153000,22844,292,2232
1154000,22728,328,2288
1155000,22632,248,2176
1156000,22604,272,2264
1157000,22580,320,2220
1158001,22500,284,2100
1159000,22484,312,2132
1160000,22436,356,2040
1161000,22248,288,2140
1162000,22188,220,2128
1163000,22124,240,2112
1164000,21996,268,2132
1165000,21944,260,2208
1166000,21860,180,2104
1167000,21840,216,2004
1168000,21788,216,1972
1169000,21636,216,2024
1170000,21536,152,2048
1171000,21392,172,1904
1172000,21296,252,1924
1173000,21232,144,2012
1174000,21096,220,1840
1175000,21016,152,1752
1176000,20940,220,1756
1177000,20860,200,1920
1178000,20716,180,1936
1179000,20568,136,1892
1180000,20612,164,1828
1181000,20404,236,1760
1182000,20224,248,1720
1183000,20180,184,1612
1184000,20016,208,1648
1185000,19860,212,1708
1186000,19784,172,1664
