micros,ax,ay,az
733000,672,-296,-15384
734000,1724,-568,-32768
735000,2056,-388,-32768
736000,1916,-476,-17148
737000,1112,-136,1552
738000,436,-268,4920
739000,568,-244,-9524
740000,1356,-568,-28856
741000,2344,-432,-32768
742000,2004,-488,-22664
743000,1420,-184,-2844
744000,520,-120,6212
745000,488,-328,-4128
746000,1000,-420,-23860
747000,2168,-500,-32768
748000,2108,-468,-27936
749000,1700,-272,-8388
750000,676,-72,5528
751000,628,-260,372
752000,808,-364,-18272
753000,1936,-632,-32768
754000,2104,-456,-31916
755000,1944,-424,-14304
756000,880,-100,3196
757000,516,-296,3848
758000,704,-192,-12184
759000,1572,-480,-30896
760000,2200,-348,-32768
761000,1980,-392,-20256
762000,1276,-164,-756
763000,548,-188,5724
764000,668,-224,-6612
765000,1072,-460,-26388
766000,2112,-480,-32768
767000,2056,-488,-25640
768000,1712,-316,-5732
769000,648,-184,6060
770000,692,-116,-1460
771000,840,-320,-20760
772000,1984,-480,-32768
773000,2128,-440,-30380
774000,1924,-404,-11580
775000,768,-132,4464
776000,520,-288,2432
777000,736,-272,-15012
778000,1704,-508,-32504
779000,2128,-352,-32768
780000,1944,-492,-17444
781000,1212,-140,1344
782000,560,-204,5056
783000,716,-192,-9108
784000,1304,-532,-28596
785000,2140,-440,-32768
786000,1968,-388,-23132
787000,1504,-120,-3304
788000,544,-56,6172
789000,628,-192,-3880
790000,1104,-460,-23580
791000,2140,-528,-32768
792000,2020,-404,-28172
793000,1772,-280,-8816
794000,608,-56,5604
795000,532,-192,748
796000,784,-184,-17744
797000,1888,-540,-32768
798001,2060,-528,-32092
799000,1960,-484,-14696
800000,1012,-196,3096
801000,512,-332,4192
802000,740,-240,-11968
803000,1556,-600,-30620
804000,2244,-432,-32768
805000,1960,-472,-20720
806000,1288,-96,-1080
807000,464,-296,5788
808000,724,-212,-6208
809000,1120,-508,-25896
810000,2216,-452,-32768
811000,2048,-500,-25984
812000,1628,-228,-6240
813000,468,-168,5896
814000,464,-268,-1336
815000,720,-332,-20592
816000,1960,-516,-32768
817000,2076,-464,-30516
818000,1876,-480,-11984
819000,1000,-248,4340
820000,624,-240,2756
821000,716,-276,-14620
822000,1720,-636,-32380
823000,2180,-524,-32768
824000,2000,-464,-18068
825000,1156,-112,1028
826000,488,-184,5316
827000,664,-184,-8592
828000,1172,-552,-28212
829000,2132,-496,-32768
830000,2068,-520,-23680
831000,1512,-232,-3692
832000,628,-208,6152
833000,644,-224,-3408
834000,908,-368,-22972
835000,2192,-404,-32768
836000,2052,-368,-28608
837000,1752,-324,-9256
838000,652,-136,5472
839000,528,-296,1108
840000,792,-320,-17184
841000,2024,-540,-32768
842000,2132,-420,-32488
843000,1924,-516,-15332
844000,996,-152,2636
845000,428,-232,4204
846000,660,-204,-11356
847000,1564,-460,-30272
848000,2212,-384,-32768
849000,1996,-476,-21088
850000,1324,-160,-1276
851000,496,-180,5956
852000,644,-200,-5636
853000,1160,-472,-25468
854000,2160,-464,-32768
855000,2076,-420,-26348
856000,1796,-300,-6752
857000,692,-108,5876
858000,624,-244,-844
859000,784,-424,-19972
860000,1948,-556,-32768
861000,1996,-392,-30880
862000,1864,-384,-12572
863000,820,-68,4100
864000,596,-200,3068
865000,664,-204,-14020
866000,1604,-600,-32052
867000,2108,-472,-32768
868000,1940,-552,-18552
869000,1100,-280,576
870000,488,-308,5404
871000,608,-224,-8096
872000,1348,-500,-27756
873000,2156,-352,-32768
874000,2008,-408,-23956
875000,1572,-248,-4168
876000,508,-160,6116
877000,592,-156,-2860
878000,932,-452,-22472
879000,2136,-500,-32768
880000,2064,-464,-28944
881000,1820,-396,-9756
882001,704,-152,5156
883000,584,-296,1504
884000,812,-300,-16884
885000,1792,-536,-32768
886000,2096,-384,-32708
887000,1964,-484,-15616
888000,948,-124,2424
889000,480,-228,4440
890000,736,-220,-10800
891000,1524,-460,-29908
892000,2328,-440,-32768
893000,1988,-440,-21596
894000,1324,-212,-1832
895000,448,-200,6124
896000,592,-128,-5312
897000,1072,-448,-25144
898000,2052,-416,-32768
899000,2040,-380,-26716
900000,1712,-316,-7068
901000,608,-252,5860
902000,584,-280,-536
903000,900,-292,-19552
904000,2068,-496,-32768
905000,2036,-404,-31236
906000,1868,-464,-13000
907000,848,-148,3948
908000,472,-256,3272
909000,688,-276,-13552
910000,1676,-628,-31880
911000,2136,-456,-32768
912000,2024,-524,-18836
913000,1148,-196,244
914000,352,-296,5444
915000,560,-192,-7968
916000,1196,-496,-27472
917000,2092,-388,-32768
918000,1960,-456,-24460
919000,1600,-232,-4452
920000,584,-188,6188
921000,708,-200,-2564
922000,904,-340,-22192
923000,2084,-512,-32768
924000,2072,-468,-29252
925000,1872,-376,-10160
926000,784,-148,4972
927000,516,-280,1672
928000,668,-276,-16252
929000,1776,-568,-32768
930000,2176,-420,-32768
931000,1932,-544,-16228
932000,1032,-216,2116
933000,428,-184,4592
934000,588,-248,-10448
935000,1412,-584,-29464
936000,2096,-424,-32768
937000,1968,-540,-22152
938000,1392,-200,-2348
939000,608,-200,5956
940000,648,-196,-4916
941000,1048,-428,-24604
942000,1992,-420,-32768
943000,1984,-452,-27200
944000,1624,-312,-7484
945000,444,-68,5780
946000,472,-184,-216
947000,764,-336,-19036
948000,1944,-560,-32768
949000,2100,-444,-31408
950000,1900,-432,-13444
951000,836,-128,3672
952000,536,-216,3460
953000,684,-316,-13244
954000,1564,-612,-31484
955000,2244,-416,-32768
956000,1976,-432,-19408
957000,1180,-136,-72
958000,388,-232,5628
959000,688,-176,-7372
960000,1288,-440,-27108
961000,2332,-488,-32768
962000,2132,-496,-24924
963000,1536,-212,-4968
964000,556,-200,6148
965000,616,-172,-2196
966001,964,-384,-21732
967000,2028,-544,-32768
968000,2060,-384,-29640
969000,1920,-352,-10828
970000,864,-80,4940
971000,600,-260,1996
972000,744,-316,-15832
973000,1864,-616,-32768
974000,2196,-396,-32768
975000,1960,-444,-16636
976000,1164,-132,1768
977000,588,-144,4812
978000,640,-172,-9948
979000,1444,-612,-29200
980000,2144,-488,-32768
981000,1932,-476,-22388
982000,1408,-212,-2636
983000,488,-136,6248
984000,672,-124,-4388
985000,1100,-416,-24252
986000,2204,-548,-32768
987000,2012,-408,-27608
988000,1760,-256,-7956
989000,748,-108,5504
990000,640,-264,172
991000,916,-276,-18648
992000,1984,-568,-32768
993000,2180,-408,-31740
994000,1900,-436,-13820
995000,912,-144,3444
996000,516,-208,3700
997000,628,-232,-12452
998000,1572,-584,-31164
999000,2148,-400,-32768
1000000,1956,-512,-19824
1001000,1184,-172,-416
1002000,344,-228,5680
1003000,576,-196,-6928
1004000,1184,-412,-26556
1005000,2236,-392,-32768
1006000,2048,-448,-25308
1007000,1520,-312,-5280
1008000,480,-180,6232
1009000,572,-248,-1864
1010000,860,-320,-21292
1011000,2052,-532,-32768
1012000,2112,-428,-29988
1013000,1796,-380,-11168
1014000,748,-56,4668
1015000,524,-264,2292
1016000,756,-296,-15288
1017000,1860,-520,-32660
1018000,2220,-352,-32768
1019000,2080,-432,-17060
1020000,1116,-180,1536
1021000,496,-240,5028
1022000,672,-132,-9504
1023000,1396,-428,-28732
1024000,2116,-456,-32768
1025000,1964,-512,-22948
1026000,1448,-288,-3140
1027000,520,-264,6128
1028000,660,-224,-3992
1029000,1040,-416,-23660
1030000,2164,-444,-32768
1031000,2036,-364,-27832
1032000,1760,-288,-8420
1033000,576,-112,5476
1034000,548,-264,432
1035000,816,-340,-18164
1036000,1916,-488,-32768
1037000,2068,-368,-31920
1038000,1980,-352,-14372
1039000,932,-64,3100
1040000,456,-276,3968
1041000,628,-244,-12116
1042000,1624,-532,-30840
1043000,2244,-404,-32768
1044000,1960,-476,-20240
1045000,1292,-220,-776
1046000,504,-244,5896
1047000,616,-188,-6432
1048000,1108,-468,-26320
1049000,2104,-460,-32768
1050001,1944,-396,-25808
1051000,1480,-240,-6092
1052000,412,-180,5908
1053000,516,-244,-1396
1054000,924,-392,-20812
1055000,2112,-488,-32768
1056000,2112,-372,-30276
1057000,1828,-468,-11580
1058000,780,-124,4472
1059000,584,-196,2460
1060000,704,-280,-14908
1061000,1708,-512,-32548
1062000,2040,-404,-32768
1063000,1876,-444,-17584
1064000,1168,-132,1272
1065000,496,-224,5116
1066000,544,-164,-9024
1067000,1348,-568,-28344
1068000,2264,-500,-32768
1069000,2040,-424,-23320
1070000,1440,-176,-3508
1071000,504,-140,6064
1072000,568,-312,-3820
1073000,960,-436,-23384
1074000,2116,-512,-32768
1075000,2092,-456,-28324
1076000,1808,-388,-8992
1077000,628,-196,5412
1078000,500,-252,796
1079000,780,-280,-17584
