micros,ax,ay,az
1039000,17632,528,-2072
1039999,17608,556,-2044
1041000,17640,424,-2036
1041999,17672,392,-2068
1043000,17584,444,-2208
1044000,17600,528,-2196
1045001,17628,520,-2104
1046001,17636,532,-2044
1047001,17596,492,-2124
1048000,17712,644,-2256
1049000,17756,520,-2156
1050000,17616,484,-2144
1050999,17668,564,-2108
1052000,17636,592,-2164
1052999,17692,496,-2076
1054000,17648,468,-2096
1055000,17676,516,-2220
1055999,17740,532,-2144
1056999,17664,520,-2132
1058000,17700,532,-2172
1058999,17796,516,-2180
1060000,17596,528,-2116
1061000,17736,512,-2252
1061999,17788,484,-2176
1062999,17724,456,-2164
1064001,17676,480,-2176
1065001,17560,536,-2252
1066000,17672,500,-2060
1066999,17780,476,-2108
1068000,17700,524,-2080
1069000,17696,516,-2108
1070001,17720,448,-2036
1071001,17720,444,-2092
1072001,17648,604,-2040
1073000,17736,608,-2096
1074001,17688,504,-2020
1075001,17636,400,-2220
1076001,17640,384,-2120
1077000,17672,512,-2072
1078001,17636,456,-2092
1079001,17624,504,-2116
1080001,17576,536,-2124
1081000,17640,464,-2096
1082001,17736,388,-2100
1083000,17660,424,-2076
1083999,17564,388,-2080
1085000,17640,480,-2148
1086000,17600,500,-2100
1087001,17696,472,-2112
1088000,17520,556,-2052
1088999,17552,556,-2004
1090001,17556,520,-2060
1091001,17576,504,-2104
1091999,17604,416,-2064
1093000,17668,468,-2052
1093999,17584,484,-1988
1095000,17552,468,-2016
1095999,17588,484,-2156
1097000,17540,432,-2168
1098000,17516,496,-2032
1099001,17512,432,-1964
1100000,17448,452,-2000
1100999,17368,460,-2112
1102000,17520,420,-2096
1103000,17532,412,-2044
1103999,17364,372,-2052
1104999,17408,416,-2028
1106001,17520,452,-1984
1107001,17448,508,-1952
1108001,17436,480,-1908
1109000,17524,516,-2000
1110001,17540,384,-2024
1111001,17512,384,-2072
1112000,17412,416,-2088
1113001,17324,428,-2020
1114001,17356,416,-2004
1115000,17460,428,-1988
1116001,17448,452,-2108
1117000,17352,436,-1992
1117999,17340,464,-2084
1119000,17440,476,-1884
1120000,17376,496,-1872
1120999,17240,504,-1944
1121999,17260,428,-1952
1123001,17244,400,-1992
1124001,17308,308,-2040
1125001,17276,340,-1916
1126000,17288,452,-1956
1127001,17168,424,-1964
1128000,17256,384,-1944
1128999,17256,388,-1912
1130000,17228,480,-1892
1131000,17264,428,-2032
1132001,17204,436,-2068
1133000,17268,388,-1928
1133999,17288,344,-1840
1135000,17260,380,-1928
1135999,17228,372,-1880
1137000,17176,420,-1856
1138000,17220,432,-1820
1138999,17176,364,-1756
1139999,17136,404,-1896
1141001,17196,356,-1964
1142000,17164,348,-1900
1142999,17132,408,-1764
1144000,17180,416,-1784
1145000,17216,384,-1828
1146001,17224,452,-1848
1147000,17140,444,-1912
1147999,17108,396,-1828
